Date,Name of Payee and Complete Mailing Address,Expenditure Type,Purpose,Candidate,Office Sought,Declaration,Amount,In-Kind Description,Account Code,Form of Payment,Amount of Expenditure,Sum To Date,Committee,Committee Id
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,ANTHONY PIERCE FOR ALAMANCE COUNTY COMMISSIONER,County/Municipal,Support,$561.80,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CRAIG TURNER FOR ALAMANCE COUNTY COMMISSIONER,County/Municipal,Support,$561.80,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DAN INGLE FOR ALAMANCE BOARD OF ED,County/Municipal,Support,$280.90,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SENECA ROGER FOR ALAMANCE BOARD OF ED,County/Municipal,Support,$280.90,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,AVERY WAGONER FOR ALAMANCE BOARD OF ED,County/Municipal,Support,$280.90,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,AMANDA COOK FOR GUILFORD BOARD OF ED,County/Municipal,Support,"$3,651.70",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,ALAN SHEROUSE FOR GUILFORD BOARD OF ED,County/Municipal,Support,"$3,370.80",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DEON CLARK FOR GUILFORD BOARD OF EDUCATION,County/Municipal,Support,"$2,865.18",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CAROL STUBBS FOR CUMBERLAND BOARD OF ED,County/Municipal,Support,$168.54,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,JUDY MUSGRAVE FOR CUMBERLAND BOARD OF ED,County/Municipal,Support,$168.54,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CHARLES MCKELLAR FOR CUMBERLAND BOARD OF ED,County/Municipal,Support,$168.54,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DAN BESSE FOR FORSYTH COUNTY COMMISSIONER,County/Municipal,Support,"$1,685.40",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SHAI WOODBURY FOR FORSYTH COUNTY COMMISSIONER,County/Municipal,Support,"$1,685.40",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,TONJA MCDANIEL FOR FORSYTH COUNTY COMMISSIONER,County/Municipal,Support,"$1,123.60",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,ALEX BOHANNON FOR FORSYTH BOARD OF EDUCATION,County/Municipal,Support,"$1,123.60",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,RICHARD WATTS FOR FORSYTH BOARD OF EDUCATION,County/Municipal,Support,"$1,123.60",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DEANNA KAPLAN FOR FORSYTH BOARD OF EDUCATION,County/Municipal,Support,"$1,123.60",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SABRINA COONE-GODFREY FOR BOARD OF EDUCATION,County/Municipal,Support,"$1,123.60",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,TREVONIA BROWN-GAITHER FOR FORSYTH BOARD OF ED,County/Municipal,Support,$561.80,,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,MONIKA JOHNSON-HOSTLER FOR SCHOOL BOARD,County/Municipal,Support,"$1,966.30",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,LINDSEY MAHAFFEY FOR WAKE SCHOOL BOARD,County/Municipal,Support,"$1,966.30",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DORIAN CROMARTIE FOR NEW HANOVER SCHOOL BOARD,County/Municipal,Support,"$1,404.50",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,JUDY JUSTICE FOR NEW HANOVER BOARD OF ED,County/Municipal,Support,"$1,404.50",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,VERONICA MCLAURIN- BROWN FOR NEW HANOVER SCHOOL BOARD,County/Municipal,Support,"$1,404.50",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,NELSON BEAULIEU FOR NEW HANOVER BOARD OF ED,County/Municipal,Support,"$1,404.50",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SAM IRVIN FOR SUPREME COURT,SUPREME CT,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,LUCY INMAN FOR SUPREME CT,SUPREME CT,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DARREN JACKSON FOR CT OF APPEALS,CT OF APPEALS,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CAROLYN THOMPSON FOR NC COURT OF APPEALS,SUPREME CT,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,GALE ADAMS FOR NC COURT OF APPEALS,SUPREME CT,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,BRAD SALMON FOR NC CT OF APPEALS,SUPREME CT,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,RACHEL HUNT FOR NC SENATE,Senate,Support,"$2,809.00",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/08/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,MARCIA MORGAN FOR NC SENATE,Senate,Support,"$1,685.40",,,Debit Card,53371.0,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,LINDSEY MAHAFFEY FOR WAKE SCHOOL BOARD,County/Municipal,Support,"$1,348.00",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DORIAN CROMARTIE FOR NEW HANOVER SCHOOL BOARD,County/Municipal,Support,$962.86,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,JUDY JUSTICE FOR NEW HANOVER BOARD OF ED,County/Municipal,Support,$962.86,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,VERONICA MCLAURIN- BROWN FOR NEW HANOVER SCHOOL BOARD,County/Municipal,Support,$962.86,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,NELSON BEAULIEU FOR NEW HANOVER BOARD OF ED,County/Municipal,Support,$962.86,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SAM IRVIN FOR SUPREME COURT,SUPREME CT,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,LUCY INMAN FOR SUPREME CT,SUPREME CT,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DARREN JACKSON FOR CT OF APPEALS,CT OF APPEALS,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CAROLYN THOMPSON FOR NC COURT OF APPEALS,CT OF APPEALS,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,GALE ADAMS FOR NC COURT OF APPEALS,CT OF APPEALS,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,BRAD SALMON FOR NC CT OF APPEALS,CT OF APPEALS,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,RACHEL HUNT FOR NC SENATE,Senate,Support,"$1,925.72",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,MARCIA MORGAN FOR NC SENATE,Senate,Support,"$1,155.43",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,AMANDA COOK FOR GUILFORD BOARD OF ED,County/Municipal,Support,"$2,503.43",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,ALAN SHEROUSE FOR GUILFORD BOARD OF ED,County/Municipal,Support,"$2,310.86",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DEON CLARK FOR GUILFORD BOARD OF EDUCATION,County/Municipal,Support,"$1,964.23",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CAROL STUBBS FOR CUMBERLAND BOARD OF ED,County/Municipal,Support,$115.94,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,JUDY MUSGRAVE FOR CUMBERLAND BOARD OF ED,County/Municipal,Support,$115.54,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CHARLES MCKELLAR FOR CUMBERLAND BOARD OF ED,County/Municipal,Support,$115.54,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DAN BESSE FOR FORSYTH COUNTY COMMISSIONER,County/Municipal,Support,"$1,155.43",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SHAI WOODBURY FOR FORSYTH COUNTY COMMISSIONER,County/Municipal,Support,"$1,155.43",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,TONJA MCDANIEL FOR FORSYTH COUNTY COMMISSIONER,County/Municipal,Support,"$1,155.43",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,ALEX BOHANNON FOR FORSYTH BOARD OF EDUCATION,County/Municipal,Support,$770.29,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,RICHARD WATTS FOR FORSYTH BOARD OF EDUCATION,County/Municipal,Support,$770.29,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DEANNA KAPLAN FOR FORSYTH BOARD OF EDUCATION,County/Municipal,Support,$770.29,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SABRINA COONE-GODFREY FOR BOARD OF EDUCATION,County/Municipal,Support,$770.29,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,TREVONIA BROWN-GAITHER FOR FORSYTH BOARD OF ED,County/Municipal,Support,$385.14,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,MONIKA JOHNSON-HOSTLER FOR SCHOOL BOARD,County/Municipal,Support,"$1,348.00",,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,ANTHONY PIERCE FOR ALAMANCE COUNTY COMMISSIONER,County/Municipal,Support,$385.14,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,CRAIG TURNER FOR ALAMANCE COUNTY COMMISSIONER,County/Municipal,Support,$385.14,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,DAN INGLE FOR ALAMANCE BOARD OF ED,County/Municipal,Support,$192.57,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,SENECA ROGER FOR ALAMANCE BOARD OF ED,County/Municipal,Support,$192.57,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
11/10/2022,"GUSTO 207 STROLLING WAY DURHAM, NC 27707",Independent Expenditure,CONTRACT VOTER CONTACT,AVERY WAGONER FOR ALAMANCE BOARD OF ED,County/Municipal,Support,$192.57,,,Debit Card,36588.63,209514.81,NEW NORTH CAROLINA PROJECT,
10/31/2022,"LONGLEAF AGENCY LLC 1209 MOULTRIE CT RALEIGH, NC 27615",Independent Expenditure,DIGITAL ADS,LUCY INMAN FOR SUPREME CT,SUPREME CT,Support,"$6,300.00",,,Debit Card,37800.0,37800.0,NEW NORTH CAROLINA PROJECT,
10/31/2022,"LONGLEAF AGENCY LLC 1209 MOULTRIE CT RALEIGH, NC 27615",Independent Expenditure,DIGITAL ADS,SAM IRVIN FOR SUPREME COURT,SUPREME CT,Support,"$6,300.00",,,Debit Card,37800.0,37800.0,NEW NORTH CAROLINA PROJECT,
10/31/2022,"LONGLEAF AGENCY LLC 1209 MOULTRIE CT RALEIGH, NC 27615",Independent Expenditure,DIGITAL ADS,BRAD SALMON FOR NC CT OF APPEALS,COURT OF APPEALS,Support,"$6,300.00",,,Debit Card,37800.0,37800.0,NEW NORTH CAROLINA PROJECT,
10/31/2022,"LONGLEAF AGENCY LLC 1209 MOULTRIE CT RALEIGH, NC 27615",Independent Expenditure,DIGITAL ADS,GALE ADAMS FOR NC COURT OF APPEALS,COURT OF APPEALS,Support,"$6,300.00",,,Debit Card,37800.0,37800.0,NEW NORTH CAROLINA PROJECT,
10/31/2022,"LONGLEAF AGENCY LLC 1209 MOULTRIE CT RALEIGH, NC 27615",Independent Expenditure,DIGITAL ADS,DARREN JACKSON FOR CT OF APPEALS,CT OF APPEALS,Support,"$6,300.00",,,Debit Card,37800.0,37800.0,NEW NORTH CAROLINA PROJECT,
10/31/2022,"LONGLEAF AGENCY LLC 1209 MOULTRIE CT RALEIGH, NC 27615",Independent Expenditure,DIGITAL ADS,CAROLYN THOMPSON FOR NC COURT OF APPEALS,COURT OF APPEALS,Support,"$6,300.00",,,Debit Card,37800.0,37800.0,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,KESHIA SANDIDGE FOR NC SENATE 34,Senate,Support,$23.00,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,SABRINA BERRY FOR COUNTY COMMISSIONER,County/Municipal,Support,$23.00,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,DIAMOND STATON WILLIAMS FOR NC HOUSE,House,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,PAM ESCHOBAR FOR CABARRUS COUNTY SCHOOL BOARD,County/Municipal,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,BRIAN FLOYD FOR CABARRUS COUNTY SCHOOL BOARD,County/Municipal,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,SAM TREADWAY FOR CABARRUS COUNTY SCHOOL BOARD,County/Municipal,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,JUANITA BOGER-ALLEN FOR DISTRICT CT JUDGE,DIST CT JUDGE,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,SAM IRVIN FOR SUPREME COURT,SUPREME CT,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,LUCY INMAN FOR SUPREME CT,SUPREME CT,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,DARREN JACKSON FOR CT OF APPEALS,CT OF APPEALS,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,BRAD SALMON FOR NC CT OF APPEALS,CT OF APPEALS,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,CAROLYN THOMPSON FOR NC COURT OF APPEALS,CT OF APPEALS,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/02/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,SLATE CARDS,GALE ADAMS FOR NC COURT OF APPEALS,CT OF APPEALS,Support,$22.99,,,Debit Card,298.9,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,DARREN JACKSON FOR CT OF APPEALS,CT OF APPEALS,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,CAROLYN THOMPSON FOR NC COURT OF APPEALS,CT OF APPEALS,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,SAM IRVIN FOR SUPREME COURT,SUPREME CT,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,GALE ADAMS FOR NC COURT OF APPEALS,CT OF APPEALS,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,LUCY INMAN FOR SUPREME CT,SUPREME CT,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,MUJTABA MOHAMMED FOR SENATE,Senate,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,TERRY BROWN FOR NC HOUSE 92,House,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,BRANDON LOFTON FOR NC HOUSE 104,House,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,DEANDREA SALVADOR FOR SENATE,Senate,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,JOYCE WADDELL FOR NC SENATE 40,Senate,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
11/04/2022,"UPS STORE 6012 BAYFIELD PARKWAY CONCORD, NC 28027",Independent Expenditure,CAMPAIGN LITERATURE,NATASHA MARCUS FOR SENATE,Senate,Support,$79.40,,,Debit Card,2669.74,4835.01,NEW NORTH CAROLINA PROJECT,
