Date,Name of Payee and Complete Mailing Address,Expenditure Type,Purpose,Candidate,Office Sought,Declaration,Amount,In-Kind Description,Account Code,Form of Payment,Amount of Expenditure,Sum To Date,Committee,Committee Id
10/27/2021,"FACEBOOK 1 HACKER WAY MENLO PARK, CA 94025",Independent Expenditure,FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$600.00,,,Electronic Funds Transfer,$600.00,"$1,600.00",DURHAM FOR ALL,
10/26/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,DIGITAL GRAPHIC FOR FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$300.00,,,Electronic Funds Transfer,$300.00,"$18,366.46",DURHAM FOR ALL,
10/26/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$16,956.46",,,Electronic Funds Transfer,"$16,956.46","$18,366.46",DURHAM FOR ALL,
11/17/2021,"THRU TALK 1330 BROADWAY 3RD FLOOR OAKLAND, CA 94612",Independent Expenditure,TEXTING & PHONE CALLS FOR GOTV,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$307.23,,,Debit Card,$438.90,"$1,417.35",DURHAM FOR ALL,
11/17/2021,"THRU TALK 1330 BROADWAY 3RD FLOOR OAKLAND, CA 94612",Independent Expenditure,TEXTING & PHONE CALLS FOR GOTV,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,$65.83,,,Debit Card,$438.90,"$1,417.35",DURHAM FOR ALL,
11/17/2021,"THRU TALK 1330 BROADWAY 3RD FLOOR OAKLAND, CA 94612",Independent Expenditure,TEXTING & PHONE CALLS FOR GOTV,JAVIERA CABALLERO FOR MAYOR,County/Municipal,Support,$65.84,,,Debit Card,$438.90,"$1,417.35",DURHAM FOR ALL,
12/14/2021,"THRU TALK 1330 BROADWAY 3RD FLOOR OAKLAND, CA 94612",Independent Expenditure,TEXTING & PHONE CALLS FOR GOTV,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$684.91,,,Debit Card,$978.45,"$1,417.35",DURHAM FOR ALL,
12/14/2021,"THRU TALK 1330 BROADWAY 3RD FLOOR OAKLAND, CA 94612",Independent Expenditure,TEXTING & PHONE CALLS FOR GOTV,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,$146.77,,,Debit Card,$978.45,"$1,417.35",DURHAM FOR ALL,
12/14/2021,"THRU TALK 1330 BROADWAY 3RD FLOOR OAKLAND, CA 94612",Independent Expenditure,TEXTING & PHONE CALLS FOR GOTV,JAVIERA CABALLERO FOR MAYOR,County/Municipal,Support,$146.77,,,Debit Card,$978.45,"$1,417.35",DURHAM FOR ALL,
10/27/2021,"DURHAM FOR ALL PO BOX 25352 DURHAM, NC 27702",Independent Expenditure,"PHONE BANKING, TEXTING AND STAFF TIME",AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$1,777.33",,,Check,"$1,777.33","$2,808.01",DURHAM FOR ALL,
10/25/2021,"FACEBOOK 1 HACKER WAY MENLO PARK, CA 94025",Independent Expenditure,FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,$500.00,"$1,600.00",DURHAM FOR ALL,
10/26/2021,"FACEBOOK 1 HACKER WAY MENLO PARK, CA 94025",Independent Expenditure,FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,$500.00,"$1,600.00",DURHAM FOR ALL,
10/27/2021,"FACEBOOK 1 HACKER WAY MENLO PARK, CA 94025",Independent Expenditure,FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$600.00,,,Electronic Funds Transfer,$600.00,"$1,600.00",DURHAM FOR ALL,
10/26/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,DIGITAL GRAPHIC FOR FACEBOOK ADS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$300.00,,,Electronic Funds Transfer,$300.00,"$18,366.46",DURHAM FOR ALL,
10/26/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$16,956.46",,,Electronic Funds Transfer,"$16,956.46","$18,366.46",DURHAM FOR ALL,
09/26/2021,"DURHAM FOR ALL PO BOX 25352 DURHAM, NC 27702",Independent Expenditure,PHONE BANKING AND STAFF TIME,JAVIERA CABALLERO FOR MAYOR,County/Municipal,Support,$343.56,,,Electronic Funds Transfer,"$1,030.68","$1,030.68",DURHAM FOR ALL,
09/26/2021,"DURHAM FOR ALL PO BOX 25352 DURHAM, NC 27702",Independent Expenditure,PHONE BANKING AND STAFF TIME,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,$343.56,,,Electronic Funds Transfer,"$1,030.68","$1,030.68",DURHAM FOR ALL,
09/26/2021,"DURHAM FOR ALL PO BOX 25352 DURHAM, NC 27702",Independent Expenditure,PHONE BANKING AND STAFF TIME,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$343.56,,,Electronic Funds Transfer,"$1,030.68","$1,030.68",DURHAM FOR ALL,
10/15/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,DOOR HANGERS,JAVIERA CABALLERO FOR MAYOR,County/Municipal,Support,$370.00,,,Electronic Funds Transfer,"$1,110.00","$1,110.00",DURHAM FOR ALL,
10/15/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,DOOR HANGERS,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,$370.00,,,Electronic Funds Transfer,"$1,110.00","$1,110.00",DURHAM FOR ALL,
10/15/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,DOOR HANGERS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,$370.00,,,Electronic Funds Transfer,"$1,110.00","$1,110.00",DURHAM FOR ALL,
10/20/2020,"EVERYTOWN FOR GUN SAFETY ACTION FUND P.O. BOX 4184 NEW YORK, NY 10163",Independent Expenditure,STAFF TIME,GALEY AMY,Senate,Oppose,"$1,201.12",,,Check,"$2,268.00","$36,288.00",EVERYTOWN FOR GUN SAFETY ACTION FUND,
10/20/2020,"EVERYTOWN FOR GUN SAFETY ACTION FUND P.O. BOX 4184 NEW YORK, NY 10163",Independent Expenditure,STAFF TIME,KRAWIEC JOYCE,Senate,Oppose,"$1,066.88",,,Check,"$2,268.00","$36,288.00",EVERYTOWN FOR GUN SAFETY ACTION FUND,
10/20/2020,"WILDIFRE CONTACT 290 BROADWAY SUITE 132 METHEUM, MA 01844",Independent Expenditure,DIRECT MAIL ADVERTISING - EMERGENCY,GALEY AMY,Senate,Oppose,"$8,209.70",,,Check,"$15,613.60","$800,161.75",EVERYTOWN FOR GUN SAFETY ACTION FUND,
10/20/2020,"WILDIFRE CONTACT 290 BROADWAY SUITE 132 METHEUM, MA 01844",Independent Expenditure,DIRECT MAIL ADVERTISING - EMERGENCY,KRAWIEC JOYCE,Senate,Oppose,"$7,403.90",,,Check,"$15,613.60","$800,161.75",EVERYTOWN FOR GUN SAFETY ACTION FUND,
10/01/2021,"CAPITAL WRAPS 5812 TRIANGLE DR RALEIGH, NC 27617",Independent Expenditure,YARD SIGNS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$556.00,,,Debit Card,$556.00,$556.00,LIVABLE RALEIGH,
08/04/2021,"CUSTOM BUTTONS 800 NORTH APOLLO BLVD MELBORNE, FL",Independent Expenditure,CUSTOM BUTTONS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$300.00,,,Debit Card,$300.00,$600.00,LIVABLE RALEIGH,
09/02/2021,"CUSTOM BUTTONS 800 NORTH APOLLO BLVD MELBORNE, FL",Independent Expenditure,RECALL BUTTONS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$300.00,,,Debit Card,$300.00,$600.00,LIVABLE RALEIGH,
08/02/2021,"INFORM CREATIVE SERVICES 1406 PARK DR RALEIGH, NC 27605",Independent Expenditure,DOOR HANGERS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$591.49,,,Debit Card,$591.49,$591.49,LIVABLE RALEIGH,
09/08/2021,"LASTING PRINTING & GRAPHICS PO BOX 18361 RALEIGH, NC 27619",Independent Expenditure,"PETITION INSTRUCTIONS, PETITION FORMS",MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$56.84,,,Debit Card,$56.84,$179.10,LIVABLE RALEIGH,
09/10/2021,"LASTING PRINTING & GRAPHICS PO BOX 18361 RALEIGH, NC 27619",Independent Expenditure,PRINTING INSTRUCTIONS FOR RECALL,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$26.81,,,Debit Card,$26.81,$179.10,LIVABLE RALEIGH,
10/10/2021,"LASTING PRINTING & GRAPHICS PO BOX 18361 RALEIGH, NC 27619",Independent Expenditure,PETITION FORMS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$17.16,,,Debit Card,$17.16,$179.10,LIVABLE RALEIGH,
08/08/2021,"SIGNS.COM 1550 GLADIOLA ST SALT LAKE CITY, UT 84104",Independent Expenditure,YARD SIGNS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$555.24,,,Debit Card,$555.24,"$1,789.10",LIVABLE RALEIGH,
08/25/2021,"SIGNS.COM 1550 GLADIOLA ST SALT LAKE CITY, UT 84104",Independent Expenditure,YARD SIGNS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$616.93,,,Debit Card,$616.93,"$1,789.10",LIVABLE RALEIGH,
09/21/2021,"STICKER MULE 336 FORREST AVE AMSTERDAM, NY 12012",Independent Expenditure,RECALL STICKERS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$244.53,,,Debit Card,$244.53,$567.35,LIVABLE RALEIGH,
09/30/2021,"STICKER MULE 336 FORREST AVE AMSTERDAM, NY 12012",Independent Expenditure,CAR DECALS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$322.82,,,Debit Card,$322.82,$567.35,LIVABLE RALEIGH,
09/17/2021,"UPS STORE 4441 SIX FORKS RD RALEIGH, NC 27614",Independent Expenditure,PINK NOTES FOR LITERATURE DROP,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$3.43,,,Debit Card,$3.43,$43.98,LIVABLE RALEIGH,
10/27/2021,"UPS STORE 4441 SIX FORKS RD RALEIGH, NC 27614",Independent Expenditure,PINK NOTES FOR LITERATURE DROP,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$22.53,,,Debit Card,$22.53,$43.98,LIVABLE RALEIGH,
11/02/2021,"UPS STORE 4441 SIX FORKS RD RALEIGH, NC 27614",Independent Expenditure,PINK NOTES FOR LITERATURE DROP,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$18.02,,,Debit Card,$18.02,$43.98,LIVABLE RALEIGH,
08/04/2021,"VISTAPRINT 275 WYMAN STREET WALTHAM, MA 02451",Independent Expenditure,T SHIRTS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$519.28,,,Debit Card,$519.28,$920.67,LIVABLE RALEIGH,
08/04/2021,"VISTAPRINT 275 WYMAN STREET WALTHAM, MA 02451",Independent Expenditure,T SHIRTS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$117.35,,,Debit Card,$117.35,$920.67,LIVABLE RALEIGH,
08/09/2021,"VISTAPRINT 275 WYMAN STREET WALTHAM, MA 02451",Independent Expenditure,T SHIRTS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$185.00,,,Debit Card,$185.00,$920.67,LIVABLE RALEIGH,
07/29/2021,"LASTING PRINTING & GRAPHICS PO BOX 18361 RALEIGH, NC 27619",Independent Expenditure,PRINTING PETITIONS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$78.29,,,Debit Card,$78.29,$78.29,LIVABLE RALEIGH,
07/23/2021,"SIGNS.COM 1550 GLADIOLA ST SALT LAKE CITY, UT 84104",Independent Expenditure,YARD SIGNS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$616.93,,,Debit Card,$616.93,$616.93,LIVABLE RALEIGH,
07/23/2021,"VISTAPRINT 275 WYMAN STREET WALTHAM, MA 02451",Independent Expenditure,BANNERS,MARY ANN BALDWIN FOR MAYOR,County/Municipal,Oppose,$99.04,,,Debit Card,$99.04,$99.04,LIVABLE RALEIGH,
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$2,304.00",,,Electronic Funds Transfer,"$14,048.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$2,304.00",,,Electronic Funds Transfer,"$14,048.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$2,446.00",,,Electronic Funds Transfer,"$14,048.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,BILL SAFFO FOR MAYOR,County/Municipal,Support,"$6,994.00",,,Electronic Funds Transfer,"$14,048.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$2,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$4,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$4,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$1,804.00",,,Electronic Funds Transfer,"$5,554.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$1,804.00",,,Electronic Funds Transfer,"$5,554.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$1,946.00",,,Electronic Funds Transfer,"$5,554.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$2,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERTS,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$4,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/29/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERTS,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$4,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
11/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,GOTV TEXTING,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,"$2,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
11/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,GOTV TEXTING,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,"$2,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
11/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,GOTV TEXTING,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,"$2,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
11/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,GOTV TEXTING,BILL SAFFO FOR MAYOR,County/Municipal,Support,$500.00,,,Electronic Funds Transfer,"$2,000.00","$185,752.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & DIGITAL ADS,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$9,304.00",,,Electronic Funds Transfer,"$61,548.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & DIGITAL ADS,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$9,304.00",,,Electronic Funds Transfer,"$61,548.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & DIGITAL ADS,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$9,446.00",,,Electronic Funds Transfer,"$61,548.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/01/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & DIGITAL ADS,BILL SAFFO FOR MAYOR,County/Municipal,Support,"$33,494.00",,,Electronic Funds Transfer,"$61,548.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/03/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,BILL SAFFO FOR MAYOR,County/Municipal,Support,"$5,000.00",,,Electronic Funds Transfer,"$5,000.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/04/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,RADIO & TV ADS,BILL SAFFO FOR MAYOR,County/Municipal,Support,"$60,000.00",,,Electronic Funds Transfer,"$60,000.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/08/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$1,804.00",,,Debit Card,"$5,554.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/08/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$1,804.00",,,Debit Card,"$5,554.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/08/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$1,946.00",,,Debit Card,"$5,554.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/13/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$4,000.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/13/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$4,000.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/14/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,NEWSPAPER INSERT,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$2,000.00",,,Electronic Funds Transfer,"$2,000.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/15/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,REBECCA KELLEY FOR MAYOR,County/Municipal,Support,"$2,304.00",,,Electronic Funds Transfer,"$14,048.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/15/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,MARCUS SPENCER FOR ALDERMAN,County/Municipal,Support,"$2,304.00",,,Electronic Funds Transfer,"$14,048.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/15/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,JOHN SHIRK FOR CITY COUNCIL,County/Municipal,Support,"$2,446.00",,,Electronic Funds Transfer,"$14,048.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/15/2021,"SINCLAIR PUBLIC AFFAIRS 1101 HAYNES STREET RALEIGH, NC 27604",Independent Expenditure,MAILERS & GOTV TEXTING,BILL SAFFO FOR MAYOR,County/Municipal,Support,"$6,994.00",,,Electronic Funds Transfer,"$14,048.00","$152,150.00","NORTH CAROLINA PROPERTY RIGHTS FUND, INC",
10/27/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$14,687.89",,,Electronic Funds Transfer,"$29,375.78","$92,751.56",PODER NC ACTION,
10/27/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,"$14,687.89",,,Electronic Funds Transfer,"$29,375.78","$92,751.56",PODER NC ACTION,
10/30/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,FACEBOOK ADS AND WEB PLACEMENTS,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$7,000.00",,,Electronic Funds Transfer,"$14,000.00","$92,751.56",PODER NC ACTION,
10/30/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,FACEBOOK ADS AND WEB PLACEMENTS,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,"$7,000.00",,,Electronic Funds Transfer,"$14,000.00","$92,751.56",PODER NC ACTION,
11/04/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,AJ WILLIAMS FOR CITY COUNCIL,County/Municipal,Support,"$10,000.00",,,Electronic Funds Transfer,"$20,000.00","$92,751.56",PODER NC ACTION,
11/04/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,"$10,000.00",,,Electronic Funds Transfer,"$20,000.00","$92,751.56",PODER NC ACTION,
10/27/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,JAVIERA CABALLERO FOR MAYOR,County/Municipal,Support,"$14,687.89",,,Electronic Funds Transfer,"$29,375.78","$58,751.56",PODER NC ACTION,
10/27/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,"$14,687.89",,,Electronic Funds Transfer,"$29,375.78","$58,751.56",PODER NC ACTION,
10/01/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,MARION JOHNSON FOR CITY COUNCIL,County/Municipal,Support,"$14,687.89",,,Electronic Funds Transfer,"$29,375.78","$29,375.78",PODER NC ACTION,
10/01/2021,"SOLIDARITY STRATEGIES LLC 246 16TH ST SE WASHINGTON, DC 20003",Independent Expenditure,MAILER,JAVIERA CABALLERO FOR MAYOR,County/Municipal,Support,"$14,687.89",,,Electronic Funds Transfer,"$29,375.78","$29,375.78",PODER NC ACTION,
